timestamp,activity,system,description,user_id,ip_address,hour_of_day,minute_of_hour,day_of_week,description_length,if_anomaly,if_anomaly_score,svm_anomaly,svm_anomaly_score,combined_anomaly,combined_anomaly_score
2025-05-02 16:42:34.519238,Network Connection Attempt,Firewall,Added new user account,user_33,192.168.1.10,16,42,4,22,1,-0.0031484936946555853,0,0.3491574540617819,0,0.17300448018356315
2025-05-02 12:31:34.519397,User Login,Auth Server,Exported logs for audit,user_8,192.168.1.10,12,31,4,23,1,-0.01027057056172348,0,21.50891253783763,0,10.749320983637954
2025-05-02 11:06:34.519560,Data Export,Firewall,Exported logs for audit,user_14,,11,6,4,23,0,0.01235208929801107,0,9.937509380398922,0,4.974930734848466
2025-05-02 09:59:34.519701,Patch Installation,DNS Server,Attempted connection to known malicious IP 10.0.0.5,user_8,,9,59,4,51,0,0.005709249046930209,1,-50.8241652898171,0,-25.409228020385086
2025-05-02 09:03:34.519837,File Access,Monitoring Server,System health check completed,user_8,,9,3,4,29,0,0.03371696996651952,0,9.67567134837634,0,4.85469415917143
2025-05-02 10:21:34.519998,Database Query,Load Balancer,Data export to analytics platform,user_16,,10,21,4,33,0,0.009063317575903063,0,45.84578450218888,0,22.92742390988239
2025-05-02 09:59:34.520134,User Login,API Gateway,Data export to analytics platform,user_15,192.168.1.10,9,59,4,33,1,-0.00786290251306776,0,10.244566821823781,0,5.118351959655357
2025-05-02 13:47:34.520291,API Call,Firewall,User password reset completed,user_50,10.0.0.100,13,47,4,29,0,0.033794283582743945,0,59.712827324611254,0,29.873310804097
2025-05-02 14:41:34.520448,User Login,Web App,Performed SELECT query on public table,user_43,192.168.1.10,14,41,4,38,0,0.0008964421127255484,0,25.0341070827173,0,12.517501762415012
2025-05-02 16:58:34.520627,Data Export,DNS Server,Data export to analytics platform,user_2,,16,58,4,33,0,0.015542950642012499,0,4.771087350354861,0,2.3933151504984367
2025-05-02 20:08:34.520791,User Login,Firewall,Failed patch installation with errors,user_44,192.168.1.100,20,8,4,37,1,-0.021847095672468952,1,-32.7377936205927,1,-16.379820358132584
2025-05-02 10:51:34.520950,Configuration Change,Database Cluster,Added new user account,user_33,,10,51,4,22,0,0.019498626805379005,0,7.905360476018103,0,3.962429551411741
2025-05-02 10:56:34.521084,Log Export,Backup Server,Data export to analytics platform,user_30,,10,56,4,33,0,0.03942340539346617,0,14.79988495335968,0,7.419654179376573
2025-05-02 12:10:34.521219,Security Scan,Load Balancer,Successful login from known device,user_24,,12,10,4,34,0,0.015396519014006405,0,32.98610727382231,0,16.50075189641816
2025-05-02 11:54:34.521353,Configuration Change,Monitoring Server,Exported logs for audit,user_13,,11,54,4,23,0,0.01370883988739463,0,8.91124798616761,0,4.462478413027502
2025-05-02 09:34:34.521486,File Access,Web App,Performed SELECT query on public table,user_9,,9,34,4,38,0,0.019649485623739305,0,41.21900469180994,0,20.61932708871684
2025-05-02 15:57:34.521621,API Call,Database Cluster,Added new user account,user_21,10.0.0.100,15,57,4,22,0,0.03477212129517693,0,13.784692410219577,0,6.909732265757377
2025-05-02 16:27:34.521814,Log Export,Firewall,Scheduled security scan completed,user_1,,16,27,4,33,0,0.029550131660853463,0,42.36006401435054,0,21.1948070730057
2025-05-02 09:29:34.521947,Network Connection Attempt,Web App,Data export to analytics platform,user_16,172.16.0.50,9,29,4,33,1,-0.004452557272867974,0,29.421936905788556,0,14.708742174257845
2025-05-02 13:09:34.522104,Data Export,DNS Server,Scheduled security scan completed,user_40,,13,9,4,33,0,0.026796756821732437,0,31.4112358184735,0,15.719016287647616
2025-05-02 15:50:34.522243,Database Query,Database Cluster,Applied security patch successfully,user_12,,15,50,4,35,0,0.030869097092037334,0,26.939204562994007,0,13.485036830043022
2025-05-02 20:44:34.522378,File Access,Web App,Multiple failed login attempts from IP 192.168.1.100,user_4,,20,44,4,52,0,0.015177875107233951,1,-59.69403170968921,0,-29.83942691729099
2025-05-02 09:39:34.522511,Log Export,DNS Server,Scheduled security scan completed,user_34,,9,39,4,33,0,0.021604372860981824,0,39.75332884669052,0,19.887466609775753
2025-05-02 08:18:34.522644,User Login,Web App,Successful login from known device,user_12,10.0.0.100,8,18,4,34,0,0.013868574239394471,0,39.86080748194402,0,19.93733802809171
2025-05-02 09:05:34.522820,File Access,Load Balancer,Added new user account,user_23,,9,5,4,22,0,0.010843141670767775,1,-3.5252116092963206,0,-1.7571842338127763
2025-05-02 16:20:34.522955,Configuration Change,Auth Server,Read access to configuration file,user_25,,16,20,4,33,0,0.027364254921470765,0,38.570439057804776,0,19.298901656363125
2025-05-02 11:48:34.523088,Security Scan,API Gateway,Standard API health check received,user_27,,11,48,4,34,0,0.028048637058931403,0,56.53120264957684,0,28.279625643317885
2025-05-02 11:56:34.523221,User Account Modification,Firewall,Read access to configuration file,user_16,,11,56,4,33,0,0.016575801299039683,0,17.989824041964198,0,9.00319992163162
2025-05-02 13:32:34.523355,Network Connection Attempt,Auth Server,Read access to configuration file,user_42,10.0.0.100,13,32,4,33,0,0.02953062397387668,0,57.630346297748986,0,28.82993846086143
2025-05-02 16:56:34.523511,API Call,Auth Server,Successful login from known device,user_7,192.168.1.10,16,56,4,34,0,0.007641110087337866,0,9.869387603648278,0,4.938514356867808
2025-05-02 13:51:34.523667,API Call,Monitoring Server,System health check completed,user_43,10.0.0.100,13,51,4,29,0,0.04319012232472752,0,52.35607040444674,0,26.199630263385735
2025-05-02 10:33:34.523986,Network Connection Attempt,Firewall,Applied security patch successfully,user_6,10.0.0.100,10,33,4,35,0,0.019838229926413098,0,50.38649821888529,0,25.203168224405854
2025-05-02 15:17:34.524202,Configuration Change,Auth Server,Configuration backup process initiated,user_1,,15,17,4,38,0,0.028588437986482862,0,32.775426344090334,0,16.40200739103841
2025-05-02 13:19:34.524344,User Login,Web App,Data export to analytics platform,user_38,192.168.1.20,13,19,4,33,0,0.0009760660684292044,0,36.60242478009934,0,18.301700423083886
2025-05-02 13:28:34.524623,File Access,Web App,Scheduled security scan completed,user_48,,13,28,4,33,0,0.03821446482884039,0,54.270058575964526,0,27.154136520396683
2025-05-02 23:07:34.524801,Data Export,File Server,Accessed sensitive financial_report.xlsx,user_22,,23,7,4,40,0,0.024931331242560972,1,-41.170580063326895,0,-20.572824366042166
2025-05-02 15:54:34.524969,Patch Installation,Auth Server,Applied security patch successfully,user_34,,15,54,4,35,0,0.008766245824868735,0,17.12773512492916,0,8.568250685377015
2025-05-02 15:11:34.525109,Patch Installation,File Server,Configuration backup process initiated,user_41,,15,11,4,38,0,0.011451704366712279,0,23.767269273642768,0,11.88936048900474
2025-05-02 11:12:34.525247,Data Export,Firewall,Configuration backup process initiated,user_20,,11,12,4,38,0,0.011670390140851306,0,29.05764632801467,0,14.53465835907776
2025-05-02 13:53:34.525427,Log Export,Backup Server,Standard API health check received,user_42,,13,53,4,34,0,0.027001718064639302,0,24.171623242034684,0,12.099312480049662
2025-05-02 12:36:34.525573,API Call,Firewall,Data export to analytics platform,user_48,172.16.0.50,12,36,4,33,0,0.030963257150076473,0,51.1936023445389,0,25.61228280084449
2025-05-02 16:33:34.525737,Data Export,API Gateway,Data export to analytics platform,user_47,,16,33,4,33,0,0.03026239905549799,0,66.60138696794215,0,33.315824683498825
2025-05-02 11:25:34.525875,Log Export,API Gateway,Standard API health check received,user_11,,11,25,4,34,0,0.04421295530679281,0,74.271322820091,0,37.157767887698895
2025-05-02 11:50:34.526013,Patch Installation,File Server,Added new user account,user_42,,11,50,4,22,0,0.018795094166274062,0,12.422169183147986,0,6.22048213865713
2025-05-02 12:20:34.526150,File Access,Auth Server,Scheduled security scan completed,user_28,,12,20,4,33,0,0.01450525636863037,0,48.99584505638373,0,24.50517515637618
2025-05-02 08:59:34.526288,API Call,File Server,System health check completed,user_36,192.168.1.10,8,59,4,29,0,0.026224824436875294,1,-3.95694918112747,0,-1.9653621783452975
2025-05-02 12:31:34.526449,Database Query,Firewall,Added new user account,user_4,,12,31,4,22,0,0.02588935149582766,0,36.51747384407969,0,18.271681597787758
2025-05-02 11:31:34.526610,File Access,Backup Server,Applied security patch successfully,user_50,,11,31,4,35,0,0.027034509403044638,0,50.61803088990749,0,25.322532699655266
2025-05-02 12:27:34.526747,User Login,Web App,Scheduled security scan completed,user_3,192.168.1.20,12,27,4,33,0,0.004368961892648404,0,41.22392286035682,0,20.614145911124734
2025-05-02 15:55:34.526929,Log Export,Web App,User password reset completed,user_5,,15,55,4,29,0,0.021099685002227808,0,16.571706015134538,0,8.296402850068382
2025-05-02 17:30:34.527066,User Account Modification,DNS Server,Modified admin account permissions,user_24,,17,30,4,34,0,0.02224171247068929,0,36.14569628513573,0,18.083968998803208
2025-05-02 03:08:34.527211,Security Scan,Backup Server,Executed DROP TABLE command on users table,unknown_user,,3,8,4,42,0,0.02351616324191641,1,-3.5570358564438607,0,-1.7667598466009722
2025-05-02 17:46:34.527349,Network Connection Attempt,Monitoring Server,Standard API health check received,user_6,192.168.1.10,17,46,4,34,1,-0.005912048059463493,0,8.056245479129274,0,4.025166715534905
2025-05-02 12:40:34.527518,Network Connection Attempt,Monitoring Server,System health check completed,user_47,192.168.1.20,12,40,4,29,1,-0.00954004877708503,0,31.12204454518232,0,15.556252248202616
2025-05-02 16:18:34.527715,System Reboot,Database Cluster,Applied security patch successfully,user_4,,16,18,4,35,0,0.03275650569178312,0,35.070251039907646,0,17.551503772799716
2025-05-02 09:32:34.527857,User Account Modification,Monitoring Server,Successful login from known device,user_30,,9,32,4,34,0,0.04169990171909621,0,45.70674686400443,0,22.874223382861764
2025-05-02 09:03:34.527995,User Login,Database Cluster,Data export to analytics platform,user_44,192.168.1.10,9,3,4,33,0,0.00202712509304781,1,-0.739068458190701,0,-0.3685206665488266
2025-05-02 09:04:34.527995,File Access,DNS Server,Exported logs for audit,user_44,172.16.0.50,9,4,4,23,1,-0.012128916091563247,1,-23.896312963937845,1,-11.954220940014704
2025-05-02 09:37:34.528438,Data Export,Firewall,Exported logs for audit,user_33,,9,37,4,23,0,0.02042410452646254,0,21.76694239234692,0,10.893683248436691
2025-05-02 10:26:34.528571,Log Export,Monitoring Server,Configuration backup process initiated,user_39,,10,26,4,38,0,0.03271593798567307,0,43.43764352059668,0,21.735179729291175
2025-05-02 16:08:34.528704,Patch Installation,Load Balancer,System health check completed,user_46,,16,8,4,29,0,0.014797932707755201,0,18.490718846477563,0,9.252758389592659
2025-05-02 11:50:34.528846,Security Scan,Auth Server,Data export to analytics platform,user_10,,11,50,4,33,0,0.02647079866078006,0,30.33616512308197,0,15.181317960871375
2025-05-02 10:35:34.528981,Data Export,Load Balancer,Applied security patch successfully,user_39,,10,35,4,35,0,0.025476305259822807,0,46.648338963781185,0,23.336907634520504
2025-05-02 23:04:34.529115,File Access,File Server,Multiple failed login attempts from IP 192.168.1.100,user_39,,23,4,4,52,0,0.014991351174008904,1,-100.06030068030941,0,-50.0226546645677
2025-05-02 10:10:34.529255,Log Export,Backup Server,Exported logs for audit,user_38,,10,10,4,23,0,0.01784094460240926,0,13.532036066281734,0,6.774938505442071
2025-05-02 10:55:34.529391,Configuration Change,Load Balancer,Added new user account,user_30,,10,55,4,22,0,0.021736593543961513,1,-0.10389750453643387,0,-0.04108045549623618
2025-05-02 16:39:34.529525,File Access,DNS Server,Applied security patch successfully,user_39,,16,39,4,35,0,0.027577922533025656,0,37.244907091179385,0,18.636242506856206
2025-05-02 15:20:34.529659,Security Scan,Firewall,Configuration backup process initiated,user_29,,15,20,4,38,0,0.025624242056424884,0,36.70279367544566,0,18.364208958751043
2025-05-02 09:54:34.529799,User Login,Web App,Applied security patch successfully,user_45,192.168.1.10,9,54,4,35,1,-0.011720897485952786,0,3.7552409600097576,0,1.8717600312619025
2025-05-02 16:58:34.529980,Network Connection Attempt,DNS Server,Scheduled security scan completed,user_14,192.168.1.10,16,58,4,33,1,-0.006212870082098254,1,-8.484299719215983,1,-4.245256294649041
2025-05-02 12:38:34.530137,Database Query,Web App,System health check completed,user_2,,12,38,4,29,0,0.0220736130191983,0,50.528247050075294,0,25.275160331547244
2025-05-02 11:53:34.530276,API Call,Database Cluster,Read access to configuration file,user_2,10.0.0.100,11,53,4,33,0,0.033033463248541506,0,46.806576707695484,0,23.419805085472014
2025-05-02 15:16:34.530458,User Account Modification,Web App,Successful login from known device,user_14,,15,16,4,34,0,0.01936444679803062,0,40.49978686384355,0,20.25957565532079
2025-05-02 16:21:34.530592,Network Connection Attempt,Database Cluster,Performed SELECT query on public table,user_5,192.168.1.20,16,21,4,38,1,-0.009516597208388544,0,16.72691601535226,0,8.358699709071935
2025-05-02 16:34:34.530749,Database Query,Auth Server,Data export to analytics platform,user_17,,16,34,4,33,0,0.013519119077994912,0,43.0021981096325,0,21.50785861435525
2025-05-02 14:56:34.530883,System Reboot,Auth Server,Performed SELECT query on public table,user_18,,14,56,4,38,0,0.015382763683993494,0,11.257368670799679,0,5.636375717241836
2025-05-02 12:46:34.531017,System Reboot,DNS Server,Exported logs to external server,user_27,,12,46,4,32,0,0.015604229799672797,0,39.422100781065666,0,19.718852505432668
2025-05-02 11:50:34.531149,User Account Modification,Web App,Scheduled security scan completed,user_38,,11,50,4,33,0,0.02839719509445071,0,32.509134109168684,0,16.268765652131567
2025-05-02 14:21:34.531284,Data Export,Load Balancer,Successful login from known device,user_50,,14,21,4,34,0,0.019821265922243203,0,47.52761068945796,0,23.773715977690102
2025-05-02 16:51:34.531417,Security Scan,Backup Server,User password reset completed,user_32,,16,51,4,29,0,0.021346899568437272,0,18.617388902216447,0,9.319367900892443
2025-05-02 09:12:34.531584,Configuration Change,File Server,Data export to analytics platform,user_39,,9,12,4,33,0,0.024749620425054852,0,29.25321815223964,0,14.638983886332348
2025-05-02 16:09:34.531735,User Login,Web App,Configuration backup process initiated,user_40,172.16.0.50,16,9,4,38,0,0.016530432877698897,0,3.56461735468136,0,1.7905738937795295
2025-05-02 09:51:34.531922,Data Export,DNS Server,System health check completed,user_23,,9,51,4,29,0,0.013116008311538085,0,19.44576956033771,0,9.729442784324624
2025-05-02 09:30:34.532056,User Account Modification,Backup Server,Configuration backup process initiated,user_9,,9,30,4,38,0,0.01658534355709057,0,41.043071230935965,0,20.529828287246527
2025-05-02 10:05:34.532189,User Login,File Server,Exported logs for audit,user_9,172.16.0.50,10,5,4,23,1,-0.01986925014941182,1,-8.248770908713595,1,-4.134320079431504
2025-05-02 09:19:34.532346,Log Export,DNS Server,Exported logs for audit,user_25,,9,19,4,23,0,0.00984406367977314,0,17.99723224797623,0,9.003538155828
2025-05-02 14:22:34.532479,Patch Installation,Monitoring Server,Added new user account,user_24,,14,22,4,22,0,0.028573514057041838,0,30.42552262345626,0,15.22704806875665
2025-05-02 17:38:34.532613,API Call,File Server,Applied security patch successfully,user_29,10.0.0.100,17,38,4,35,0,0.035882528504845024,0,52.80737175620919,0,26.421627142357018
2025-05-02 06:19:34.532768,System Reboot,Backup Server,Exported logs to external server,user_21,,6,19,4,32,0,0.02375028769146298,0,19.98706697331906,0,10.005408630505261
2025-05-02 10:58:34.532900,Configuration Change,Web App,User password reset completed,user_11,,10,58,4,29,0,0.022053487619165146,0,9.689628885713518,0,4.855841186666341
2025-05-02 08:08:34.533034,User Account Modification,Database Cluster,Added new user account,user_7,,8,8,4,22,0,0.012305734781232536,1,-4.072196638107158,0,-2.0299454516629627
2025-05-02 14:14:34.533167,Configuration Change,Web App,Data export to analytics platform,user_22,,14,14,4,33,0,0.022479121243095368,0,40.8037833238472,0,20.413131222545147
